gene_id,gene_nr,tagm_location,tagm_location,,,
TGME49_213550,213550,Golgi,PM - peripheral 2,,,
TGME49_208842,208842,apicoplast,apicoplast,,,
TGME49_246040,246040,nucleus - chromatin,nucleus - chromatin,,,
TGME49_231370,231370,unknown,apicoplast,,,
TGME49_261480,261480,ER 1,ER 1,,,
TGME49_282140,282140,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_271100,271100,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_227620,227620,dense granules,dense granules,,,
TGME49_250830,250830,19S proteasome,cytosol,,,
TGME49_305770,305770,unknown,cytosol,,,
TGME49_207120,207120,ER 1,ER 1,,,
TGME49_249480,249480,nucleus - chromatin,nucleus - chromatin,,,
TGME49_203990,203990,rhoptries 1,rhoptries 1,,,
TGME49_293230,293230,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_247930,247930,Golgi,Golgi,,,
TGME49_218420,218420,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_308970,308970,dense granules,dense granules,,,
TGME49_237560,237560,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_254050,254050,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_283740,283740,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_221190,221190,unknown,unknown,,,
TGME49_249260,249260,unknown,unknown,,,
TGME49_316570,316570,Golgi,Golgi,,,
TGME49_305190,305190,PM - integral,Golgi,,,
TGME49_313990,313990,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_254300,254300,40S ribosome,nucleus - non-chromatin,,,
TGME49_216480,216480,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_297880,297880,dense granules,dense granules,,,
TGME49_323110,323110,dense granules,dense granules,,,
TGME49_268330,268330,nucleus - chromatin,nucleus - chromatin,,,
TGME49_210820,210820,rhoptries 2,rhoptries 2,,,
TGME49_214180,214180,nucleus - chromatin,nucleus - chromatin,,,
TGME49_214190,214190,PM - peripheral 1,PM - peripheral 1,,,
TGME49_219720,219720,unknown,unknown,,,
TGME49_283730,283730,Golgi,Golgi,,,
TGME49_253940,253940,unknown,PM - integral,,,
TGME49_288570,288570,nucleus - chromatin,nucleus - chromatin,,,
TGME49_314850,314850,ER 1,PM - peripheral 2,,,
TGME49_289730,289730,nucleus - chromatin,nucleus - chromatin,,,
TGME49_258780,258780,PM - peripheral 2,PM - peripheral 2,,,
TGME49_211090,211090,unknown,mitochondrion - soluble,,,
TGME49_272400,272400,cytosol,cytosol,,,
TGME49_243290,243290,ER 1,ER 1,,,
TGME49_286650,286650,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_236620,236620,nucleus - chromatin,nucleus - chromatin,,,
TGME49_235730,235730,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_215230,215230,cytosol,19S proteasome,,,
TGME49_217000,217000,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_263810,263810,ER 1,PM - peripheral 2,,,
TGME49_295350,295350,unknown,cytosol,,,
TGME49_273360,273360,endomembrane vesicles,Golgi,,,
TGME49_262010,262010,apical 2,apical 2,,,
TGME49_223610,223610,nucleus - chromatin,nucleus - chromatin,,,
TGME49_208500,208500,cytosol,cytosol,,,
TGME49_258730,258730,ER 1,ER 1,,,
TGME49_313350,313350,nucleus - chromatin,nucleus - chromatin,,,
TGME49_220570,220570,Golgi,Golgi,,,
TGME49_277090,277090,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_295730,295730,cytosol,nucleus - chromatin,,,
TGME49_235750,235750,PM - integral,Golgi,,,
TGME49_233430,233430,PM - peripheral 2,PM - peripheral 2,,,
TGME49_266310,266310,Golgi,Golgi,,,
TGME49_248480,248480,40S ribosome,40S ribosome,,,
TGME49_234410,234410,unknown,PM - integral,,,
TGME49_225890,225890,nucleus - non-chromatin,nucleus - chromatin,,,
TGME49_214530,214530,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_235990,235990,nucleus - chromatin,PM - peripheral 2,,,
TGME49_222410,222410,ER 1,ER 1,,,
TGME49_200460,200460,PM - peripheral 2,Golgi,,,
TGME49_300240,300240,Golgi,Golgi,,,
TGME49_223070,223070,cytosol,cytosol,,,
TGME49_263650,263650,unknown,nucleus - non-chromatin,,,
TGME49_293380,293380,nucleus - chromatin,nucleus - chromatin,,,
TGME49_269800,269800,unknown,cytosol,,,
TGME49_312230,312230,unknown,unknown,,,
TGME49_279330,279330,nucleolus,nucleus - non-chromatin,,,
TGME49_257340,257340,Golgi,Golgi,,,
TGME49_261030,261030,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_242380,242380,ER 1,ER 1,,,
TGME49_285760,285760,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_255690,255690,apicoplast,apicoplast,,,
TGME49_309920,309920,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_297900,297900,dense granules,dense granules,,,
TGME49_263440,263440,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_208710,208710,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_313580,313580,nucleus - chromatin,nucleus - chromatin,,,
TGME49_320000,320000,nucleus - chromatin,nucleus - chromatin,,,
TGME49_229930,229930,nucleus - chromatin,nucleus - chromatin,,,
TGME49_246930,246930,apical 2,apical 2,,,
TGME49_294010,294010,cytosol,nucleus - chromatin,,,
TGME49_281400,281400,nucleus - chromatin,nucleus - chromatin,,,
TGME49_242460,242460,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_297530,297530,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_215700,215700,nucleus - chromatin,nucleus - chromatin,,,
TGME49_305910,305910,cytosol,cytosol,,,
TGME49_207590,207590,cytosol,PM - peripheral 2,,,
TGME49_246100,246100,unknown,cytosol,,,
TGME49_224720,224720,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_216630,216630,unknown,apicoplast,,,
TGME49_212990,212990,endomembrane vesicles,Golgi,,,
TGME49_235490,235490,cytosol,19S proteasome,,,
TGME49_302000,302000,apicoplast,apicoplast,,,
TGME49_253350,253350,apicoplast,apicoplast,,,
TGME49_221490,221490,cytosol,19S proteasome,,,
TGME49_228470,228470,60S ribosome,60S ribosome,,,
TGME49_248500,248500,dense granules,dense granules,,,
TGME49_218720,218720,nucleus - chromatin,PM - peripheral 2,,,
TGME49_288800,288800,cytosol,cytosol,,,
TGME49_263200,263200,apical 1,apical 1,,,
TGME49_228290,228290,cytosol,cytosol,,,
TGME49_280660,280660,nucleus - chromatin,nucleus - chromatin,,,
TGME49_220190,220190,Golgi,Golgi,,,
TGME49_264970,264970,Golgi,Golgi,,,
TGME49_233030,233030,apical 1,apical 1,,,
TGME49_259240,259240,cytosol,cytosol,,,
TGME49_266280,266280,nucleus - chromatin,nucleus - chromatin,,,
TGME49_253090,253090,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_221675,221675,rhoptries 1,rhoptries 1,,,
TGME49_212960,212960,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_215740,215740,unknown,unknown,,,
TGME49_260200,260200,nucleus - chromatin,nucleolus,,,
TGME49_279450,279450,unknown,cytosol,,,
TGME49_207140,207140,PM - peripheral 1,PM - peripheral 1,,,
TGME49_318370,318370,ER 1,ER 1,,,
TGME49_264870,264870,PM - integral,Golgi,,,
TGME49_288340,288340,ER 1,ER 1,,,
TGME49_249000,249000,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_230910,230910,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_286510,286510,ER 1,ER 1,,,
TGME49_210700,210700,nucleus - chromatin,nucleus - chromatin,,,
TGME49_235450,235450,cytosol,cytosol,,,
TGME49_271290,271290,nucleus - non-chromatin,nucleolus,,,
TGME49_293220,293220,Golgi,Golgi,,,
TGME49_301120,301120,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_261520,261520,nucleolus,nucleolus,,,
TGME49_247380,247380,PM - integral,Golgi,,,
TGME49_233340,233340,cytosol,cytosol,,,
TGME49_226970,226970,40S ribosome,40S ribosome,,,
TGME49_264720,264720,apicoplast,apicoplast,,,
TGME49_265150,265150,cytosol,cytosol,,,
TGME49_259690,259690,cytosol,cytosol,,,
TGME49_226340,226340,nucleus - chromatin,nucleolus,,,
TGME49_294780,294780,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_314860,314860,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_285700,285700,apicoplast,apicoplast,,,
TGME49_286090,286090,unknown,unknown,,,
TGME49_228070,228070,nucleus - chromatin,nucleolus,,,
TGME49_316350,316350,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_310210,310210,endomembrane vesicles,Golgi,,,
TGME49_260140,260140,cytosol,cytosol,,,
TGME49_257080,257080,ER 1,ER 1,,,
TGME49_276930,276930,nucleus - chromatin,PM - peripheral 2,,,
TGME49_251590,251590,apicoplast,apicoplast,,,
TGME49_261580,261580,nucleus - chromatin,nucleus - chromatin,,,
TGME49_281520,281520,unknown,PM - integral,,,
TGME49_270530,270530,nucleus - chromatin,nucleus - chromatin,,,
TGME49_249300,249300,micronemes,micronemes,,,
TGME49_266030,266030,unknown,unknown,,,
TGME49_290240,290240,ER 1,ER 1,,,
TGME49_245450,245450,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_312380,312380,nucleus - chromatin,nucleus - chromatin,,,
TGME49_310850,310850,cytosol,cytosol,,,
TGME49_310040,310040,unknown,cytosol,,,
TGME49_267720,267720,unknown,PM - integral,,,
TGME49_225880,225880,cytosol,cytosol,,,
TGME49_255880,255880,nucleus - chromatin,nucleus - chromatin,,,
TGME49_244000,244000,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_315750,315750,IMC,IMC,,,
TGME49_280480,280480,rhoptries 2,rhoptries 2,,,
TGME49_251480,251480,nucleus - non-chromatin,nucleolus,,,
TGME49_227952,227952,apical 1,apical 1,,,
TGME49_235620,235620,cytosol,cytosol,,,
TGME49_244380,244380,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_263840,263840,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_256050,256050,cytosol,cytosol,,,
TGME49_209820,209820,PM - integral,Golgi,,,
TGME49_273540,273540,unknown,ER 1,,,
TGME49_319090,319090,micronemes,micronemes,,,
TGME49_240430,240430,apicoplast,apicoplast,,,
TGME49_314830,314830,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_225260,225260,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_306410,306410,nucleus - chromatin,nucleus - chromatin,,,
TGME49_295690,295690,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_300150,300150,nucleus - chromatin,nucleus - chromatin,,,
TGME49_215560,215560,cytosol,cytosol,,,
TGME49_239530,239530,cytosol,cytosol,,,
TGME49_273660,273660,nucleus - chromatin,nucleus - chromatin,,,
TGME49_226810,226810,nucleus - chromatin,nucleolus,,,
TGME49_237140,237140,unknown,cytosol,,,
TGME49_264080,264080,apicoplast,apicoplast,,,
TGME49_258380,258380,apicoplast,apicoplast,,,
TGME49_295080,295080,ER 1,ER 1,,,
TGME49_233130,233130,PM - integral,Golgi,,,
TGME49_264020,264020,nucleus - chromatin,nucleus - chromatin,,,
TGME49_254030,254030,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_222170,222170,dense granules,dense granules,,,
TGME49_242820,242820,rhoptries 1,rhoptries 1,,,
TGME49_234470,234470,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_312260,312260,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_212980,212980,nucleus - chromatin,ER 1,,,
TGME49_215730,215730,unknown,nucleus - chromatin,,,
TGME49_291000,291000,nucleus - chromatin,nucleus - chromatin,,,
TGME49_260010,260010,unknown,cytosol,,,
TGME49_241000,241000,rhoptries 2,rhoptries 2,,,
TGME49_217010,217010,cytosol,cytosol,,,
TGME49_238880,238880,nucleus - chromatin,nucleolus,,,
TGME49_226900,226900,nucleus - chromatin,nucleus - chromatin,,,
TGME49_314820,314820,20.864923,1,18.2622787722571,,
TGME49_246510,246510,nucleus - chromatin,nucleus - chromatin,,,
TGME49_240700,240700,cytosol,19S proteasome,,,
TGME49_268710,268710,nucleus - chromatin,nucleolus,,,
TGME49_227970,227970,apicoplast,apicoplast,,,
TGME49_318620,318620,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_313030,313030,ER 1,ER 1,,,
TGME49_268720,268720,Golgi,Golgi,,,
TGME49_221922,221922,apicoplast,ER 2,,,
TGME49_308093,308093,dense granules,rhoptries 1,,,
TGME49_278510,278510,rhoptries 1,rhoptries 1,,,
TGME49_249250,249250,60S ribosome,60S ribosome,,,
TGME49_258462,258462,dense granules,dense granules,,,
TGME49_267480,267480,unknown,unknown,,,
TGME49_278750,278750,nucleus - chromatin,nucleus - chromatin,,,
TGME49_209850,209850,cytosol,19S proteasome,,,
TGME49_314090,314090,20S proteasome,20S proteasome,,,
TGME49_273885,273885,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_297780,297780,apicoplast,apicoplast,,,
TGME49_237110,237110,nucleus - chromatin,nucleus - chromatin,,,
TGME49_314042,314042,unknown,mitochondrion - membranes,,,
TGME49_220230,220230,nucleus - chromatin,nucleus - chromatin,,,
TGME49_262610,262610,Golgi,Golgi,,,
TGME49_263530,263530,unknown,mitochondrion - soluble,,,
TGME49_247020,247020,unknown,nucleus - chromatin,,,
TGME49_306970,306970,cytosol,cytosol,,,
TGME49_235660,235660,ER 1,ER 1,,,
TGME49_286160,286160,nucleus - chromatin,nucleus - chromatin,,,
TGME49_262710,262710,Golgi,Golgi,,,
TGME49_320080,320080,nucleus - chromatin,nucleus - chromatin,,,
TGME49_311290,311290,unknown,ER 1,,,
TGME49_266800,266800,unknown,unknown,,,
TGME49_214740,214740,nucleus - chromatin,nucleolus,,,
TGME49_243570,243570,40S ribosome,40S ribosome,,,
TGME49_273150,273150,unknown,nucleus - chromatin,,,
TGME49_299250,299250,nucleus - chromatin,nucleus - chromatin,,,
TGME49_234970,234970,nucleus - chromatin,nucleus - chromatin,,,
TGME49_306380,306380,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_292975,292975,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_250870,250870,micronemes,micronemes,,,
TGME49_321660,321660,unknown,ER 1,,,
TGME49_201180,201180,dense granules,dense granules,,,
TGME49_230570,230570,unknown,Golgi,,,
TGME49_201710,201710,unknown,unknown,,,
TGME49_237260,237260,nucleus - chromatin,nucleus - chromatin,,,
TGME49_278130,278130,nucleus - chromatin,PM - peripheral 2,,,
TGME49_249690,249690,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_263630,263630,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_249680,249680,nucleus - non-chromatin,nucleolus,,,
TGME49_311150,311150,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_320640,320640,cytosol,cytosol,,,
TGME49_261050,261050,nucleus - non-chromatin,nucleolus,,,
TGME49_270920,270920,dense granules,dense granules,,,
TGME49_290630,290630,nucleus - chromatin,nucleus - chromatin,,,
TGME49_259870,259870,IMC,PM - peripheral 2,,,
TGME49_290850,290850,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_288290,288290,nucleus - non-chromatin,nucleolus,,,
TGME49_320760,320760,PM - peripheral 2,Golgi,,,
TGME49_249860,249860,cytosol,cytosol,,,
TGME49_307860,307860,ER 1,ER 1,,,
TGME49_267775,267775,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_294050,294050,ER 1,ER 1,,,
TGME49_221610,221610,nucleus - chromatin,nucleus - chromatin,,,
TGME49_201860,201860,dense granules,dense granules,,,
TGME49_230100,230100,unknown,ER 1,,,
TGME49_216600,216600,nucleus - chromatin,nucleolus,,,
TGME49_276220,276220,nucleus - chromatin,nucleus - chromatin,,,
TGME49_270640,270640,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_214990,214990,nucleus - chromatin,nucleus - chromatin,,,
TGME49_229390,229390,dense granules,dense granules,,,
TGME49_289530,289530,60S ribosome,60S ribosome,,,
TGME49_208540,208540,nucleus - non-chromatin,nucleolus,,,
TGME49_263190,263190,unknown,unknown,,,
TGME49_232060,232060,cytosol,19S proteasome,,,
TGME49_216435,216435,nucleolus,nucleus - non-chromatin,,,
TGME49_300280,300280,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_230180,230180,dense granules,dense granules,,,
TGME49_244870,244870,unknown,unknown,,,
TGME49_287040,287040,micronemes,micronemes,,,
TGME49_267280,267280,Golgi,PM - peripheral 2,,,
TGME49_239590,239590,unknown,nucleolus,,,
TGME49_207040,207040,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_243490,243490,unknown,mitochondrion - membranes,,,
TGME49_273905,273905,nucleus - chromatin,nucleolus,,,
TGME49_200470,200470,cytosol,19S proteasome,,,
TGME49_267510,267510,ER 1,ER 1,,,
TGME49_264060,264060,nucleus - chromatin,nucleus - chromatin,,,
TGME49_307820,307820,Golgi,Golgi,,,
TGME49_310130,310130,nucleus - chromatin,nucleus - chromatin,,,
TGME49_319658,319658,nucleolus,nucleus - non-chromatin,,,
TGME49_204320,204320,dense granules,dense granules,,,
TGME49_280800,280800,nucleus - chromatin,nucleus - chromatin,,,
TGME49_263990,263990,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_267060,267060,60S ribosome,60S ribosome,,,
TGME49_231430,231430,ER 1,ER 1,,,
TGME49_307610,307610,unknown,apicoplast,,,
TGME49_246950,246950,apical 1,apical 1,,,
TGME49_288710,288710,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_243620,243620,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_218200,218200,cytosol,cytosol,,,
TGME49_270840,270840,nucleus - chromatin,nucleus - chromatin,,,
TGME49_224110,224110,19S proteasome,19S proteasome,,,
TGME49_289950,289950,nucleus - non-chromatin,19S proteasome,,,
TGME49_251890,251890,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_237470,237470,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_273840,273840,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_291330,291330,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_209700,209700,ER 1,ER 1,,,
TGME49_211720,211720,nucleus - chromatin,nucleus - chromatin,,,
TGME49_316490,316490,nucleus - non-chromatin,nucleolus,,,
TGME49_257110,257110,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_225840,225840,ER 1,ER 1,,,
TGME49_224530,224530,dense granules,IMC,,,
TGME49_270980,270980,cytosol,19S proteasome,,,
TGME49_251950,251950,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_289800,289800,Golgi,Golgi,,,
TGME49_219080,219080,unknown,nucleus - chromatin,,,
TGME49_310118,310118,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_220400,220400,cytosol,cytosol,,,
TGME49_239870,239870,nucleus - chromatin,nucleus - chromatin,,,
TGME49_215420,215420,nucleus - chromatin,nucleus - chromatin,,,
TGME49_238400,238400,nucleus - chromatin,nucleus - chromatin,,,
TGME49_311160,311160,cytosol,cytosol,,,
TGME49_315230,315230,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_223970,223970,unknown,unknown,,,
TGME49_247690,247690,unknown,unknown,,,
TGME49_229670,229670,40S ribosome,40S ribosome,,,
TGME49_261500,261500,nucleus - chromatin,nucleus - chromatin,,,
TGME49_291590,291590,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_263480,263480,PM - integral,Golgi,,,
TGME49_227860,227860,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_306430,306430,nucleus - chromatin,nucleus - chromatin,,,
TGME49_306540,306540,cytosol,cytosol,,,
TGME49_210830,210830,cytosol,19S proteasome,,,
TGME49_240910,240910,nucleus - chromatin,PM - peripheral 2,,,
TGME49_227560,227560,unknown,unknown,,,
TGME49_221700,221700,Golgi,Golgi,,,
TGME49_269340,269340,dense granules,ER 1,,,
TGME49_309560,309560,rhoptries 2,rhoptries 2,,,
TGME49_270060,270060,nucleus - chromatin,endomembrane vesicles,,,
TGME49_293480,293480,nucleus - chromatin,nucleus - non-chromatin,,,
TGME49_238150,238150,PM - integral,Golgi,,,
TGME49_245680,245680,60S ribosome,60S ribosome,,,
TGME49_247730,247730,nucleus - chromatin,nucleus - chromatin,,,
TGME49_278490,278490,unknown,nucleus - non-chromatin,,,
TGME49_264600,264600,rhoptries 2,rhoptries 2,,,
TGME49_292300,292300,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_276990,276990,mitochondrion - soluble,ER 1,,,
TGME49_310350,310350,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_225500,225500,Golgi,Golgi,,,
TGME49_282130,282130,Golgi,Golgi,,,
TGME49_319870,319870,cytosol,cytosol,,,
TGME49_237890,237890,PM - peripheral 2,PM - peripheral 2,,,
TGME49_203870,203870,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_245485,245485,micronemes,micronemes,,,
TGME49_226710,226710,ER 1,ER 1,,,
TGME49_262100,262100,cytosol,cytosol,,,
TGME49_249850,249850,IMC,IMC,,,
TGME49_264160,264160,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_213730,213730,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_215150,215150,nucleus - chromatin,nucleus - chromatin,,,
TGME49_227910,227910,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_214760,214760,cytosol,cytosol,,,
TGME49_253360,253360,PM - integral,Golgi,,,
TGME49_206490,206490,nucleus - chromatin,PM - peripheral 2,,,
TGME49_226720,226720,cytosol,cytosol,,,
TGME49_201880,201880,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_211340,211340,nucleus - chromatin,nucleus - chromatin,,,
TGME49_270910,270910,apicoplast,apicoplast,,,
TGME49_214820,214820,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_226068,226068,ER 1,ER 1,,,
TGME49_273920,273920,unknown,unknown,,,
TGME49_265170,265170,ER 1,ER 1,,,
TGME49_310420,310420,PM - peripheral 2,PM - peripheral 1,,,
TGME49_255350,255350,unknown,nucleus - non-chromatin,,,
TGME49_311500,311500,cytosol,nucleolus,,,
TGME49_295410,295410,nucleus - chromatin,nucleus - chromatin,,,
TGME49_316200,316200,ER 1,ER 1,,,
TGME49_269770,269770,nucleolus,nucleolus,,,
TGME49_320015,320015,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_239760,239760,60S ribosome,60S ribosome,,,
TGME49_225470,225470,cytosol,19S proteasome,,,
TGME49_314030,314030,Golgi,Golgi,,,
TGME49_261960,261960,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_205030,205030,Golgi,Golgi,,,
TGME49_249820,249820,apicoplast,apicoplast,,,
TGME49_219300,219300,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_300290,300290,Golgi,Golgi,,,
TGME49_278850,278850,IMC,IMC,,,
TGME49_288270,288270,nucleus - non-chromatin,nucleolus,,,
TGME49_248320,248320,mitochondrion - membranes,mitochondrion - soluble,,,
TGME49_321520,321520,cytosol,cytosol,,,
TGME49_263470,263470,cytosol,cytosol,,,
TGME49_316660,316660,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_249310,249310,ER 1,ER 1,,,
TGME49_285840,285840,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_294270,294270,cytosol,cytosol,,,
TGME49_285710,285710,cytosol,cytosol,,,
TGME49_213300,213300,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_230890,230890,nucleus - chromatin,nucleus - chromatin,,,
TGME49_258650,258650,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_319930,319930,nucleus - chromatin,nucleus - chromatin,,,
TGME49_225380,225380,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_275568,275568,ER 1,ER 1,,,
TGME49_239310,239310,cytosol,cytosol,,,
TGME49_254500,254500,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_203400,203400,PM - integral,PM - peripheral 2,,,
TGME49_290270,290270,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_257560,257560,unknown,nucleus - non-chromatin,,,
TGME49_314260,314260,rhoptries 1,rhoptries 1,,,
TGME49_254520,254520,cytosol,cytosol,,,
TGME49_216070,216070,nucleus - chromatin,dense granules,,,
TGME49_264140,264140,nucleus - chromatin,nucleus - chromatin,,,
TGME49_252630,252630,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_297230,297230,unknown,unknown,,,
TGME49_265870,265870,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_318570,318570,Golgi,Golgi,,,
TGME49_270120,270120,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_265440,265440,nucleus - chromatin,nucleolus,,,
TGME49_224600,224600,nucleus - chromatin,nucleolus,,,
TGME49_301130,301130,PM - integral,Golgi,,,
TGME49_251840,251840,cytosol,19S proteasome,,,
TGME49_273500,273500,nucleus - chromatin,nucleus - chromatin,,,
TGME49_244320,244320,60S ribosome,60S ribosome,,,
TGME49_203480,203480,nucleus - chromatin,nucleus - chromatin,,,
TGME49_226430,226430,ER 1,ER 1,,,
TGME49_310380,310380,nucleolus,nucleolus,,,
TGME49_220430,220430,Golgi,PM - peripheral 2,,,
TGME49_318580,318580,cytosol,cytosol,,,
TGME49_283878,283878,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_245500,245500,cytosol,19S proteasome,,,
TGME49_215680,215680,PM - peripheral 1,PM - peripheral 1,,,
TGME49_257490,257490,cytosol,cytosol,,,
TGME49_249010,249010,cytosol,nucleolus,,,
TGME49_223550,223550,dense granules,nucleolus,,,
TGME49_313930,313930,endomembrane vesicles,endomembrane vesicles,,,
TGME49_257500,257500,nucleus - chromatin,nucleolus,,,
TGME49_286620,286620,apicoplast,apicoplast,,,
TGME49_314890,314890,Golgi,endomembrane vesicles,,,
TGME49_214810,214810,Golgi,Golgi,,,
TGME49_268340,268340,ER 1,ER 1,,,
TGME49_224150,224150,nucleus - chromatin,nucleus - chromatin,,,
TGME49_291670,291670,apicoplast,apicoplast,,,
TGME49_222660,222660,cytosol,cytosol,,,
TGME49_227060,227060,nucleus - chromatin,nucleus - chromatin,,,
TGME49_239330,239330,60S ribosome,60S ribosome,,,
TGME49_260240,260240,nucleus - chromatin,nucleus - chromatin,,,
TGME49_259990,259990,nucleus - chromatin,nucleolus,,,
TGME49_274050,274050,nucleus - chromatin,PM - peripheral 2,,,
TGME49_247360,247360,PM - integral,Golgi,,,
TGME49_267090,267090,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_248100,248100,Golgi,Golgi,,,
TGME49_207930,207930,dense granules,dense granules,,,
TGME49_270710,270710,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_235980,235980,nucleus - chromatin,19S proteasome,,,
TGME49_215950,215950,nucleus - chromatin,nucleus - chromatin,,,
TGME49_247580,247580,rhoptries 2,rhoptries 2,,,
TGME49_211420,211420,cytosol,19S proteasome,,,
TGME49_249702,249702,unknown,mitochondrion - membranes,,,
TGME49_280540,280540,cytosol,nucleus - chromatin,,,
TGME49_239070,239070,nucleus - chromatin,nucleus - chromatin,,,
TGME49_273730,273730,unknown,apicoplast,,,
TGME49_232730,232730,ER 1,ER 1,,,
TGME49_285970,285970,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_249350,249350,nucleus - chromatin,nucleus - chromatin,,,
TGME49_313810,313810,nucleus - chromatin,nucleus - chromatin,,,
TGME49_207390,207390,11.335297,0.9990905,2.62375715647113,,
TGME49_268740,268740,mitochondrion - soluble,mitochondrion - soluble,,,
